,mean_squared_error,mean_absolute_error,mean_absolute_percentage_error
391,1.3215302608903496e-06,0.0006179279290218678,1.2733016297820007e-05
392,1.3132507245255227e-06,0.0006204340987195607,1.2947404539502301e-05
393,1.2786933124879543e-06,0.0006168048741971306,1.2905942772007828e-05
394,1.318256723683798e-06,0.0006317463484887295,1.3092374997050923e-05
395,1.3000516766583274e-06,0.000621650636714508,1.2833207759272709e-05
396,1.3457679035717064e-06,0.0006285532243708546,1.3067987944849163e-05
397,1.3392246317456172e-06,0.0006255662119978826,1.2985282281370748e-05
398,1.2971403498054402e-06,0.0006220947596288458,1.2994141802711552e-05
399,1.3335606832689732e-06,0.0006304377714819129,1.3004961613707207e-05
400,1.3325352282492452e-06,0.0006222276980373764,1.2963213727576537e-05
401,1.3068823252044584e-06,0.0006179470937326839,1.277712850529232e-05
402,1.3096257010196925e-06,0.0006225388325788299,1.3214063258503456e-05
403,1.324783798816754e-06,0.0006192837153558304,1.2813466174515901e-05
404,1.3324222343531212e-06,0.0006229615073177478,1.2898259852288158e-05
405,1.3573607942818013e-06,0.0006206916658665986,1.2826655609045075e-05
406,1.312577179621299e-06,0.0006254567453442606,1.3105021295542641e-05
407,1.3414614861545204e-06,0.0006231034811367039,1.3168414744179448e-05
408,1.3441636364104016e-06,0.0006226113715555902,1.2898160693478236e-05
409,1.3120006922951176e-06,0.0006252449436977574,1.2942253569319448e-05
410,1.3056694379863214e-06,0.0006279127045799935,1.3301118425874632e-05
411,1.2808781799023542e-06,0.0006234365947663788,1.326159995821514e-05
412,1.3090080421163517e-06,0.000621956027365794,1.3084417913805504e-05
413,1.3025850808719157e-06,0.0006201501902772232,1.2930928001656032e-05
414,1.354209709361495e-06,0.0006262865758346335,1.2971221786128823e-05
415,1.3025738229251975e-06,0.0006186979482469535,1.2941113662044137e-05
416,1.3519882802682655e-06,0.0006302611730289418,1.3068420349924438e-05
417,1.332052177468788e-06,0.0006243902909458938,1.2936832152876224e-05
418,1.3370530095144173e-06,0.0006234501695425375,1.2905134113994657e-05
419,1.3087994856022601e-06,0.0006208706732971648,1.3213186381892987e-05
420,1.2665919487748658e-06,0.0006192832145452872,1.314956835400344e-05
421,1.3346867381042808e-06,0.0006220319657334842,1.2860944363456289e-05
422,1.3086804923109933e-06,0.0006263702214538632,1.3075460783701479e-05
423,1.3342175635359782e-06,0.0006236839994634686,1.28152307045843e-05
424,1.3003501786671236e-06,0.0006252040457824878,1.314646520807604e-05
425,1.3445494399598733e-06,0.0006211769733308343,1.2955953122691207e-05
426,1.3774263033289308e-06,0.0006195344081139415,1.2655170236443731e-05
427,1.3141239531484472e-06,0.0006180081041712741,1.2925841665417789e-05
428,1.3726195515575608e-06,0.0006270013669973517,1.2773504346454853e-05
429,1.3032489551871906e-06,0.00061902457732554,1.2826590469776542e-05
430,1.3562903612499585e-06,0.0006280760891581716,1.3040623948379966e-05
431,1.3124809725638204e-06,0.0006233160052848014,1.3110392570094186e-05
432,1.2704882777434994e-06,0.0006153870862234151,1.2993294601656083e-05
433,1.3324363707066795e-06,0.0006183148490747502,1.2751673408950187e-05
434,1.2901911127510185e-06,0.0006176939635522055,1.3028363819395767e-05
435,1.3330644243997605e-06,0.0006201777561212837,1.2929216101131794e-05
436,1.3086816019725314e-06,0.0006209748995877588,1.2974568481539257e-05
437,1.3748487104305247e-06,0.000625582426732106,1.274883972764546e-05
438,1.3332112421836578e-06,0.0006332120193774689,1.3299099038205045e-05
439,1.3390863393986778e-06,0.0006224683044564182,1.2781843655790502e-05
440,1.3186598933524723e-06,0.0006171894405281431,1.2692853325657502e-05
441,1.3155412552715158e-06,0.0006235135217274516,1.3100705929654108e-05
442,1.2835553582057688e-06,0.0006135526178655046,1.2818419729393885e-05
443,1.310448869794013e-06,0.0006148978716028068,1.2925704338441899e-05
444,1.3004828143871686e-06,0.0006197942500411665,1.2842190722437875e-05
445,1.348052826922923e-06,0.0006277939158828486,1.2930155903454866e-05
446,1.3390265690852618e-06,0.0006290287595772501,1.3025190838068394e-05
447,1.3243940699395848e-06,0.0006238279585192218,1.2902027576376049e-05
448,1.3342777695377128e-06,0.0006237590355224634,1.275177213586496e-05
449,1.3436982904933432e-06,0.0006224220422696328,1.2990540442569118e-05
450,1.336364519708394e-06,0.0006247509869335536,1.2907123055871945e-05
451,1.3095004088419759e-06,0.0006191631408104365,1.29249628316348e-05
452,1.3520032135270445e-06,0.0006298364607165871,1.3009738537489403e-05
453,1.3101145182505188e-06,0.0006232342499604024,1.2930383936439593e-05
454,1.3348746428725494e-06,0.0006257136673174585,1.2999302249643611e-05
455,1.3057900083390076e-06,0.0006214969070525624,1.2865840953745745e-05
456,1.3335145610689786e-06,0.0006205902309353218,1.3062865327746693e-05
457,1.326715203249884e-06,0.0006216893490984196,1.2844293230798156e-05
458,1.2884218450379428e-06,0.0006223081951704987,1.2939747040132873e-05
459,1.2973967649375483e-06,0.000621507415672059,1.3021847743692967e-05
460,1.3269682293060531e-06,0.0006195528349792298,1.2853980419133693e-05
461,1.321111300497991e-06,0.0006182240138840109,1.2908276651894636e-05
462,1.3042393016059357e-06,0.0006236540339356815,1.3126905533720698e-05
463,1.342486728405812e-06,0.0006284338599420747,1.2991010427988027e-05
464,1.3445218364746478e-06,0.0006257368179896725,1.2986507960399816e-05
465,1.297622857711084e-06,0.0006227840588751083,1.306604736376385e-05
466,1.3208845719750907e-06,0.0006253938717977535,1.285424576573202e-05
467,1.327722358908039e-06,0.0006270909688562942,1.3042632664187067e-05
468,1.3234003174988794e-06,0.0006249177059187386,1.310321453466101e-05
469,1.3139219903540091e-06,0.0006196679052577368,1.2885103811104738e-05
470,1.2994355463536005e-06,0.0006171160603171442,1.3187488672148512e-05
471,1.3563792929440535e-06,0.000628658078132647,1.3115742287976623e-05
472,1.2756878989339363e-06,0.0006212107306602712,1.3182181985091693e-05
473,1.345867052801172e-06,0.0006259862368280285,1.3144500269481399e-05
474,1.348401223615977e-06,0.0006288030244206109,1.2888415637064175e-05
475,1.3223813037054953e-06,0.0006260726891243826,1.3314281230456952e-05
476,1.30897373013023e-06,0.0006240378740585195,1.3065312935268626e-05
477,1.3180333303707884e-06,0.0006142551073525619,1.277591712458771e-05
478,1.32475901504799e-06,0.000624457235088764,1.302131963776096e-05
479,1.3420743891238307e-06,0.0006241552367488974,1.2863913437406152e-05
480,1.3347626789696552e-06,0.0006206937880913869,1.2875640435767864e-05
481,1.3048747881244984e-06,0.0006219732658402764,1.3038774645439636e-05
482,1.3297619969945115e-06,0.0006228131579819689,1.2661665701271093e-05
483,1.3328138300342957e-06,0.0006299144839374608,1.3089364679434158e-05
484,1.317750935234858e-06,0.0006232667122993603,1.2673001336735143e-05
485,1.354654525374593e-06,0.0006272780310778393,1.2985251447498675e-05
486,1.331856459183186e-06,0.0006202392247524971,1.2766541922482386e-05
487,1.306247429910417e-06,0.00062457359410782,1.3006394052921007e-05
488,1.296271700159535e-06,0.0006240286839371277,1.310321194450016e-05
489,1.351352261252215e-06,0.0006227250205943795,1.3134556471545962e-05
490,1.3026712955697758e-06,0.0006190555796029089,1.28988796642027e-05
491,1.310793200947586e-06,0.00062369914939266,1.3062395930993769e-05
492,1.3483442564082497e-06,0.0006208839879318451,1.2850558182839228e-05
493,1.3264071825426937e-06,0.0006261110265914422,1.309019616039504e-05
494,1.3662064765702585e-06,0.000618944691872977,1.250308498137917e-05
495,1.3211701332924457e-06,0.0006153854170441214,1.2839234020002007e-05
496,1.3125360968857294e-06,0.0006196576203421504,1.2979747171135152e-05
497,1.3174510976439778e-06,0.0006162861223499293,1.2779240705428882e-05
498,1.320850625130594e-06,0.0006215398022832531,1.2891450030978694e-05
499,1.3270059513657548e-06,0.0006237601013000183,1.299858713223995e-05
500,1.3933599199918727e-06,0.0006340365994651786,1.2754938290757279e-05
501,1.33597232938979e-06,0.000623885322842171,1.2966568171957656e-05
502,1.2993263639261264e-06,0.0006204239649725417,1.3003003373921972e-05
503,1.3232232787547083e-06,0.0006240677295035647,1.2930739509720748e-05
504,1.3334607453728313e-06,0.0006219391970667147,1.2898857408066742e-05
505,1.3088448768256318e-06,0.0006172501648983229,1.300650829879072e-05
506,1.3231936721497523e-06,0.0006234933034398574,1.2823899286044849e-05
507,1.329417927190134e-06,0.0006116492031823567,1.2665663549145517e-05
508,1.2434319986752477e-06,0.0006142294838733034,1.2906958732926165e-05
509,1.3345862005148588e-06,0.0006185038107918136,1.2924963399535524e-05
510,1.3148364606108581e-06,0.000622518663606083,1.2982726407127802e-05
511,1.2934091902395884e-06,0.0006169156573157183,1.295802193212381e-05
512,1.3310220696821128e-06,0.0006274580496593241,1.3043015067758048e-05
513,1.3472996589872006e-06,0.0006234084990109191,1.281541892546654e-05
514,1.3296627468395256e-06,0.0006290985513673654,1.3035845040167608e-05
515,1.3540803410917201e-06,0.000628608324153899,1.308910836924025e-05
516,1.3234926875247328e-06,0.0006253529901245328,1.2989409655198764e-05
517,1.3543222998047175e-06,0.0006267358869563632,1.2943405897405852e-05
518,1.3063752182919991e-06,0.000623263224806734,1.291451966402573e-05
519,1.272395572929617e-06,0.000620035987228826,1.2769762460980036e-05
520,1.3283759435498188e-06,0.0006216853572331217,1.2896239071212718e-05
521,1.3550476395378258e-06,0.0006236245971251274,1.3163386034423206e-05
522,1.3405783303250702e-06,0.0006259348853372267,1.3012423285244244e-05
523,1.3074551440339128e-06,0.0006312116301425005,1.3389756477864621e-05
524,1.3456886612272784e-06,0.0006218156266278194,1.3103324884709782e-05
525,1.3628879190966757e-06,0.0006287602556399948,1.302448176810728e-05
526,1.365012991252717e-06,0.0006282864903346476,1.2889347952483613e-05
527,1.29741332573517e-06,0.0006166741717582605,1.3020875786729288e-05
528,1.2960411704243328e-06,0.0006249835285222134,1.306070093258153e-05
529,1.3056929343043949e-06,0.000614972850293662,1.2743085253306586e-05
530,1.3543101488134022e-06,0.0006210715348430059,1.2755130748877005e-05
531,1.2869318701928674e-06,0.0006133049520276604,1.2861258217168756e-05
532,1.3321483289518845e-06,0.0006191404367810971,1.2672077612603092e-05
533,1.2948662799794243e-06,0.0006194825246697939,1.2730619768222481e-05
534,1.3689890601302149e-06,0.0006298198525733004,1.3101568347827763e-05
535,1.3037283501651185e-06,0.0006236996530514525,1.2972419476901897e-05
536,1.341833318273857e-06,0.0006247541514924997,1.301000098522626e-05
537,1.3403397356739303e-06,0.0006239592758807911,1.2866366186869537e-05
538,1.3202112640789721e-06,0.0006237683065493267,1.3015252637979953e-05
539,1.345998680048835e-06,0.00062693431146416,1.2894639036139452e-05
540,1.3056520325253204e-06,0.0006148573268367032,1.2745202255772098e-05
541,1.2995158301972024e-06,0.0006203146962558968,1.2950048307256436e-05
542,1.3538931154686218e-06,0.0006296105198814099,1.2917131800098006e-05
543,1.3045689401733978e-06,0.0006259845818576835,1.3131909161936606e-05
544,1.3458829815053645e-06,0.0006210719314305404,1.2994493413149756e-05
545,1.320317118673852e-06,0.0006242676381633995,1.2825218057193375e-05
546,1.3243468670392598e-06,0.0006162902339451841,1.2921456979483595e-05
547,1.3421221305113814e-06,0.0006204803132355857,1.2601658248756575e-05
548,1.3515804831664544e-06,0.0006195092047591428,1.285644664004351e-05
549,1.2722772272165556e-06,0.0006164273372748386,1.2922335311057516e-05
550,1.3552953750991448e-06,0.0006287230918161334,1.3106533563989028e-05
551,1.3087319366605738e-06,0.0006251642762628011,1.3163884490005037e-05
552,1.3150247288860238e-06,0.000624113737571463,1.314910882643642e-05
553,1.3289041140890376e-06,0.0006264020959903376,1.2722666111915099e-05
554,1.346118712977253e-06,0.0006300345578100355,1.2845568089061937e-05
555,1.3062200109877768e-06,0.0006210415653236948,1.2933143467596537e-05
556,1.3243074595988447e-06,0.0006225860262990396,1.3113731748691891e-05
557,1.3404358803394165e-06,0.0006242069771180798,1.2908711522197456e-05
558,1.322103222965777e-06,0.0006253044572647173,1.2901948028932163e-05
559,1.325060663160439e-06,0.0006174838755237426,1.2789469197972857e-05
560,1.3289807470660182e-06,0.0006247316955128149,1.2901105319472311e-05
561,1.3206740438897042e-06,0.0006246499479840321,1.293811578307176e-05
562,1.3118828186247624e-06,0.0006220869322868295,1.284070202830203e-05
563,1.3175433009960032e-06,0.0006201039494945741,1.2886296406336212e-05
564,1.361959350753151e-06,0.000633904731843522,1.3155226303660615e-05
565,1.3658271805693398e-06,0.000626653072925381,1.2723719427551596e-05
566,1.4307404519001432e-06,0.0006317957144009864,1.2888693923577507e-05
567,1.3062523079385618e-06,0.000616159950804252,1.2850288655621084e-05
568,1.3074397295005596e-06,0.000623219621444727,1.295172614479937e-05
569,1.3236450592391576e-06,0.0006227982278439495,1.2838172631188168e-05
570,1.2951895504465425e-06,0.0006148788951182122,1.2887556996396712e-05
571,1.3162085551255648e-06,0.0006225537626674053,1.2926847411978245e-05
572,1.2948033172037846e-06,0.0006234515704121825,1.2890618134926603e-05
573,1.2775680414472394e-06,0.0006162422808191147,1.2891499552748264e-05
574,1.3054275145191142e-06,0.0006176405910484169,1.2902253577246353e-05
575,1.3086014841264008e-06,0.000621120553903944,1.2783061003024651e-05
576,1.3072829584519134e-06,0.0006279825211286307,1.3199353406860747e-05
577,1.3283900380425737e-06,0.0006247914808697228,1.2853634880801542e-05
578,1.3039122388311026e-06,0.0006211423466695793,1.2893142967103462e-05
579,1.333126953894093e-06,0.0006175379479338191,1.291427117153818e-05
580,1.3158905740898089e-06,0.0006219508017829597,1.30746089310829e-05
581,1.3298463664588793e-06,0.0006228095039910659,1.268058746065092e-05
582,1.3090121046892684e-06,0.0006259118332000012,1.317254233954221e-05
583,1.2940595335906889e-06,0.0006125036523448166,1.2927962982352918e-05
584,1.3358508838385808e-06,0.0006212553519929569,1.2787075011322249e-05
585,1.351618602821361e-06,0.0006177071408957352,1.2696232019398572e-05
586,1.2851767022633664e-06,0.0006179855922190938,1.2869052265925137e-05
587,1.3147287754378326e-06,0.0006242816112331658,1.312186375380304e-05
588,1.3040664469710153e-06,0.0006203706520051158,1.297049026961255e-05
589,1.3957192707108102e-06,0.0006324830427020698,1.2764636293255381e-05
590,1.3961584216650025e-06,0.0006300957047228629,1.2931920242845805e-05
591,1.3175213763662229e-06,0.000621797243904465,1.279558098272304e-05
592,1.294795228077053e-06,0.0006180103619496507,1.2936310245401248e-05
593,1.3119388473211547e-06,0.000614373882229823,1.2789909209964396e-05
594,1.3693918623672378e-06,0.0006280039744564455,1.3095941545647733e-05
595,1.3052795894480146e-06,0.0006214892511593441,1.2863019135813995e-05
596,1.3341571724940145e-06,0.0006213764321608543,1.2941663086678991e-05
597,1.3089489532959009e-06,0.0006190389245567101,1.3061513528674299e-05
598,1.3096139527945806e-06,0.0006259699664101187,1.2808246633022556e-05
599,1.327348120352127e-06,0.0006252679305522146,1.3011183119137981e-05
600,1.335494204094023e-06,0.0006251335618524094,1.2754480937821962e-05
601,1.3407853305610864e-06,0.0006173863373809364,1.2858628147595028e-05
602,1.285854482394882e-06,0.0006136140439853961,1.2880563907925208e-05
603,1.3546322434618425e-06,0.0006279506024805814,1.2931580759991598e-05
604,1.3561589832559742e-06,0.0006314998848606361,1.2951853132382656e-05
605,1.3586825735390702e-06,0.000631282927235327,1.2942198137917393e-05
606,1.3509854330330638e-06,0.000622945001987028,1.2930011076536354e-05
607,1.2977679592801117e-06,0.0006178540358645853,1.3088590714783657e-05
608,1.3011054045759534e-06,0.0006189906942526515,1.3067248508260403e-05
609,1.3178570279655409e-06,0.0006292323285215029,1.2930781440694735e-05
610,1.2850536244682147e-06,0.0006268176236940812,1.3197560608719976e-05
611,1.288424371288904e-06,0.0006148974397333293,1.2758749847276064e-05
612,1.3179433272396587e-06,0.0006263396476735701,1.3079989229939536e-05
613,1.334804773809147e-06,0.0006222545152044867,1.2921152156519291e-05
614,1.3321768985701683e-06,0.0006243239212481193,1.3036804460739673e-05
615,1.3645227723945052e-06,0.0006271874293566724,1.264209222243493e-05
616,1.3394843473742244e-06,0.0006206591671115491,1.2910809167077213e-05
617,1.2961142871137252e-06,0.0006241345872457301,1.3236251495400924e-05
618,1.2961565155091467e-06,0.0006206972440806288,1.3073390689423116e-05
619,1.3296280730922017e-06,0.0006184986677642049,1.2769421453020863e-05
620,1.3224295755015166e-06,0.0006248173073106358,1.2927654856057491e-05
621,1.289986125594983e-06,0.0006214029792785005,1.30827091746652e-05
622,1.3544128965613132e-06,0.0006252242793441818,1.2760923524221521e-05
623,1.324150987058712e-06,0.000620945629381567,1.2903798603654374e-05
624,1.3439869105610332e-06,0.0006168171493525801,1.2700569759053622e-05
625,1.3259801128239578e-06,0.0006197974444034478,1.2805771615621365e-05
626,1.3342235745359402e-06,0.0006218445200019932,1.2956856297302551e-05
627,1.2870519253026253e-06,0.0006121311411617489,1.2747753955083443e-05
628,1.3030924979272023e-06,0.0006205298991773842,1.3120971571625901e-05
629,1.3070207893486458e-06,0.0006249164346513289,1.3049173151557574e-05
630,1.3190077980595654e-06,0.0006219103605382677,1.2702049181462156e-05
631,1.2946564882399979e-06,0.0006140605455708616,1.2773994209351332e-05
632,1.2752643035662209e-06,0.0006120273093249605,1.2919276674060318e-05
633,1.351090512373684e-06,0.0006239023403967347,1.2811025782506077e-05
634,1.3086679107011105e-06,0.0006253596017008501,1.29545150683735e-05
635,1.3569110330878475e-06,0.0006217251931248403,1.2902350304197802e-05
636,1.3125640514527225e-06,0.0006176513212599492,1.3052184285160065e-05
637,1.3346439826686294e-06,0.0006274117356252369,1.3366680803730284e-05
638,1.3393572864407598e-06,0.0006234098632395563,1.2866974130368641e-05
639,1.32183250303338e-06,0.0006209877584131723,1.2914474004256195e-05
640,1.3219955021281785e-06,0.0006222854499253064,1.2981321320391101e-05
641,1.3340512495099828e-06,0.0006290500523287344,1.3198093829702605e-05
642,1.3209463956987937e-06,0.0006210120764008136,1.2889392252471865e-05
643,1.3544005275965302e-06,0.0006290034647138411,1.303790512804636e-05
644,1.3600399217998047e-06,0.0006228064277291655,1.2532486454861986e-05
645,1.3038704788774581e-06,0.0006158987519131689,1.2841451952271992e-05
646,1.4113880436840033e-06,0.0006325964608305464,1.271784753054144e-05
647,1.2806013878905301e-06,0.0006148615633316642,1.2832926191635122e-05
648,1.3608204298432203e-06,0.0006285861107255907,1.2869493185255145e-05
649,1.345731744171882e-06,0.0006256565997141986,1.2896726374930409e-05
650,1.3295176892649238e-06,0.0006259461253026937,1.3061717361307085e-05
651,1.3118823163637883e-06,0.0006267067134699754,1.3238278771273534e-05
652,1.3511180599606862e-06,0.000626812621835556,1.309748896382777e-05
653,1.3317032148658368e-06,0.0006153833942828796,1.260054947360965e-05
654,1.337331852867676e-06,0.0006296503332417341,1.2942755862623477e-05
655,1.3122340535432995e-06,0.0006199310546339018,1.3103431165842663e-05
656,1.3436947943590491e-06,0.00062114347672562,1.2758003382830222e-05
657,1.3755814935124305e-06,0.0006286120225270179,1.3029752006646693e-05
658,1.3046218780185296e-06,0.0006222497042407129,1.3101615942561319e-05
659,1.343418458258738e-06,0.0006302297502711457,1.3071362193330248e-05
660,1.3798162741267283e-06,0.0006291553333475289,1.2974346752497929e-05
661,1.3188047812797526e-06,0.0006199881608058406,1.2868029434988082e-05
662,1.33086191398118e-06,0.0006248910150303793,1.3001797427147063e-05
663,1.289535852694391e-06,0.0006266447006248786,1.3092161243726964e-05
664,1.3266722114653133e-06,0.0006187618725486298,1.2809042301941886e-05
665,1.3329350295101663e-06,0.0006238886169056527,1.2984793817183351e-05
666,1.3435871171715812e-06,0.0006288930874591109,1.2950595900718955e-05
667,1.3040560053121455e-06,0.000623571664847795,1.3015473579106194e-05
668,1.320542693202963e-06,0.0006271455050650799,1.297520287709905e-05
669,1.3127625633501581e-06,0.0006197844250161534,1.2832401091323112e-05
670,1.3152885312774964e-06,0.000617825261806288,1.279373746358978e-05
671,1.3647164630764135e-06,0.0006280231205292924,1.3000290439977977e-05
672,1.3203875866341062e-06,0.0006206797155662059,1.2961670894686295e-05
673,1.2796440619865762e-06,0.0006208437436431948,1.3099727011303651e-05
674,1.3362583054634465e-06,0.0006250952524141468,1.3033612991661056e-05
675,1.3542092347733416e-06,0.0006264145515877513,1.3051942099259105e-05
676,1.3253676835289026e-06,0.0006164543073433982,1.2769822977924997e-05
677,1.333012100168558e-06,0.0006223094227834107,1.292322293190665e-05
678,1.2724049711464903e-06,0.0006125084382447895,1.2889293935740963e-05
679,1.3298660365595068e-06,0.00062313287433598,1.2873082410964871e-05
680,1.2853693809897234e-06,0.0006184797475630415,1.296355014398509e-05
681,1.317738573075514e-06,0.000624319940060883,1.2983769724771684e-05
682,1.3349515439692242e-06,0.0006202257033809683,1.2813619765416077e-05
683,1.2837510588083242e-06,0.0006161342917487916,1.2963293254970587e-05
684,1.330962250284263e-06,0.0006242009134126443,1.2932587827914753e-05
685,1.3435163537296071e-06,0.0006248916400993372,1.2836534612550668e-05
686,1.2872687472361091e-06,0.0006228084364039514,1.2959018408751729e-05
687,1.332300246028745e-06,0.0006236818171532828,1.2938035436585033e-05
688,1.3273655092914584e-06,0.0006247851502163005,1.2967717484094384e-05
689,1.3342786205108924e-06,0.0006296837541664945,1.2950029264497709e-05
690,1.3134323907507564e-06,0.0006226978553658301,1.310955276086061e-05
691,1.3420210709528128e-06,0.0006282573680407674,1.3142861901157705e-05
692,1.3063920435181825e-06,0.0006236370170808544,1.3288031764015423e-05
693,1.3318742033955523e-06,0.0006281161072314107,1.3126112486718944e-05
694,1.3016067882870027e-06,0.0006212495390168138,1.3116952646185735e-05
695,1.2969394981877575e-06,0.0006150927845262078,1.2740343737467445e-05
696,1.3426798155620072e-06,0.0006227329681727442,1.2746443942880295e-05
697,1.3127764525889391e-06,0.0006268246892063648,1.3112390328465466e-05
698,1.3107458469751427e-06,0.0006225378492311311,1.307127587786428e-05
699,1.3325896506490073e-06,0.0006213160587480109,1.3120711147300273e-05
700,1.2698686006439303e-06,0.0006159869331760967,1.2983013199962236e-05
701,1.2967237247071936e-06,0.0006191387947766901,1.3056287496286128e-05
702,1.3402791533162666e-06,0.000626975701867416,1.2870083929775673e-05
703,1.2980668540604127e-06,0.0006189276306867801,1.3099986910908322e-05
704,1.2975584999769843e-06,0.0006170691716458179,1.281450396318929e-05
705,1.3205692486092322e-06,0.0006218977184362994,1.29814043782988e-05
706,1.3225394727159483e-06,0.0006246649951332187,1.3006972279261692e-05
707,1.3686759224771504e-06,0.0006220530556229808,1.2708099493866023e-05
708,1.3411286639122374e-06,0.0006242962857141765,1.307641705510134e-05
709,1.3025415513855549e-06,0.000619955897877874,1.2876256644206226e-05
710,1.3453851318920504e-06,0.0006180734622931105,1.291292810315312e-05
711,1.3276519547400298e-06,0.000623992343372398,1.2910297388915372e-05
712,1.3139874160463741e-06,0.0006146380967895821,1.2631043318227106e-05
713,1.3360051614739973e-06,0.0006234328379186655,1.2861645537942973e-05
714,1.2802793190741326e-06,0.0006171299094569414,1.3067822042278561e-05
715,1.3141449035918543e-06,0.0006257331419467578,1.2855434777911215e-05
716,1.330582392450988e-06,0.0006243475474651677,1.3263726716808883e-05
717,1.3196770922968352e-06,0.0006246422347126898,1.2991927566038226e-05
718,1.2945764712161399e-06,0.0006240124791221463,1.3142921487797079e-05
719,1.3223670629883708e-06,0.0006185264751398086,1.2923167095223915e-05
720,1.3290944837928253e-06,0.0006191691234532494,1.2859481775104882e-05
721,1.3417501966004343e-06,0.0006236846347383901,1.2925229588293935e-05
722,1.3390771041057298e-06,0.000627049647620248,1.3037316350785175e-05
723,1.3503729713616624e-06,0.0006300647801564988,1.3178189326702346e-05
724,1.320925246987674e-06,0.000620439865406636,1.2744507206354149e-05
725,1.3873409144253105e-06,0.0006289077677140042,1.293732341238722e-05
726,1.2815485459069757e-06,0.0006154916412166397,1.2834679287961651e-05
727,1.2939941950892045e-06,0.0006183055295329111,1.3170834026336937e-05
728,1.3536131675693667e-06,0.0006299395273655053,1.3164163684752236e-05
729,1.3257167895902262e-06,0.0006223568671731415,1.3023912320457994e-05
730,1.3226208020328648e-06,0.0006256382590713347,1.3027613939006957e-05
731,1.3308521461946944e-06,0.000626752376635476,1.3117413034202489e-05
732,1.38951190050199e-06,0.0006276585773211548,1.2741502324696559e-05
733,1.409564391431266e-06,0.0006369912759313606,1.3063712307824144e-05
734,1.3362631494639442e-06,0.0006221257601590647,1.2779533614859396e-05
735,1.303443305675023e-06,0.0006200945150639526,1.2919900503740195e-05
736,1.3407902353322944e-06,0.0006277734891736694,1.3073208763349183e-05
737,1.3188184567527309e-06,0.0006257682967213905,1.295710590098314e-05
738,1.319729342511589e-06,0.0006177959514187764,1.267480171960355e-05
739,1.3085946161634566e-06,0.0006223818172952858,1.3012752540985053e-05
740,1.3621272450099902e-06,0.000626029854960118,1.3012768251647764e-05
741,1.3442166330512155e-06,0.000626557244258068,1.2718813140571131e-05
742,1.314316651902569e-06,0.0006219004193123754,1.292789703035963e-05
743,1.3100818781664628e-06,0.0006220980193323097,1.299570964993354e-05
744,1.3032371418058064e-06,0.0006207243002524044,1.2959228041647014e-05
745,1.3169095656394247e-06,0.0006283305591915157,1.3121228060955036e-05
746,1.3845763478104906e-06,0.0006384398743931039,1.2867404989849752e-05
747,1.3262116654369879e-06,0.0006244558114459827,1.2840254514917712e-05
748,1.332891184159951e-06,0.0006262153731271732,1.3153339033293826e-05
749,1.2949685369573498e-06,0.0006174314332072606,1.3149327612588564e-05
750,1.3396490532960776e-06,0.0006230092143738825,1.2844340324341207e-05
751,1.402901180829724e-06,0.0006260204384331072,1.2847871800718446e-05
752,1.3181396499313803e-06,0.0006244013286139912,1.3011021473311215e-05
753,1.3183329380951487e-06,0.0006207772247891148,1.280273791272495e-05
754,1.3510666720085636e-06,0.0006251561806616282,1.2934665073199279e-05
755,1.3554425002843517e-06,0.0006130358569648073,1.2987697231397744e-05
756,1.3082920614054359e-06,0.0006198486454244336,1.2841523200755193e-05
757,1.3110423453507614e-06,0.0006226060396876963,1.2959777535263987e-05
758,1.3421420436939887e-06,0.0006245033550928885,1.2794274844748273e-05
759,1.313083430397252e-06,0.0006205572424024635,1.299684300825833e-05
760,1.358432136745926e-06,0.0006230285294263469,1.2767728144567463e-05
761,1.3242302100312827e-06,0.0006266396196354447,1.3079577063342057e-05
762,1.3205955947005098e-06,0.0006199519844996841,1.2970541853331214e-05
763,1.3181374241690764e-06,0.0006271193788767767,1.2853237150514057e-05
764,1.3201514676805536e-06,0.0006219923716626995,1.2934659139173722e-05
765,1.3371572514242527e-06,0.0006221123669372748,1.3017649468574421e-05
766,1.3254812919065549e-06,0.0006201683013545227,1.2871475999436269e-05
767,1.375138777767491e-06,0.0006279085994480124,1.2963023013354703e-05
768,1.3325216303940504e-06,0.0006192019605197975,1.299492269061647e-05
769,1.3321439602725355e-06,0.0006183960471641256,1.2756446334889573e-05
770,1.2691919153053125e-06,0.0006156871361771533,1.3066641440559705e-05
771,1.3060515147560114e-06,0.0006194407590792429,1.2947365664795227e-05
772,1.3454261086987953e-06,0.0006225436146684396,1.2826626372629939e-05
773,1.3189065560486881e-06,0.0006209525199396182,1.3032049019503668e-05
774,1.3622695596716356e-06,0.0006288700575528936,1.3002825197644046e-05
775,1.3277431552032567e-06,0.0006200756269610162,1.2885807824780892e-05
776,1.2940172435566484e-06,0.0006192349932482388,1.2972237026908447e-05
777,1.317874901678648e-06,0.0006185317746335859,1.2857270603178414e-05
778,1.3282573258751681e-06,0.0006256840209587981,1.2824932323259524e-05
779,1.2371828158235956e-06,0.0006143959550098881,1.2894510554179936e-05
780,1.361083494752581e-06,0.0006287355684328937,1.3007151471544142e-05
781,1.3462779129265038e-06,0.0006242621795444445,1.2764737177236607e-05
782,1.3512502118231585e-06,0.0006356786894068995,1.3014031418498685e-05
